105,134.280327307,0.67449289056,0.835,0.003,0
106,179.37328826,1.47887146733,0.961,0.999,0
107,223.669361141,-2.37133346381,0.178,0.0,0
108,23.5655117781,-29.177715334,0.956,0.995,0
109,223.07898644,-0.972236816522,0.998,0.999,1
110,345.395643127,-31.5432089971,1.0,1.0,0
111,188.590878329,-0.157200256044,0.992,0.999,0
112,351.300334585,-32.6755216528,0.347,0.527,0
113,350.470169975,-27.9104689032,0.985,1.0,0
114,339.870423071,-31.0339984455,0.013,0.0,0
115,136.001870656,0.122734920403,0.265,0.896,0
116,357.228744592,-30.4896029138,0.995,0.041,0
117,181.3144283,2.92616141619,0.999,0.883,0
118,236.802151803,0.469309806341,0.959,0.994,0
119,183.099004986,-1.55097767769,0.796,0.946,0
120,332.15585682,-28.1343263201,0.686,1.0,0
121,39.873726801,-32.1915477827,1.0,1.0,0
122,218.284596851,0.415279934797,0.879,0.829,0
123,39.821382906,-33.7486262179,0.872,0.996,0
124,352.417737367,-34.1564110683,0.951,0.994,0
125,132.607532048,-1.25130793936,0.198,0.586,0
126,339.549719398,-30.2120781062,0.947,0.158,0
127,348.176267541,-33.3884412703,0.999,1.0,0
128,160.745920255,2.98305229982,0.973,0.998,0
129,161.614352907,0.743532245276,0.35,0.958,0
130,345.609611088,-33.9438123241,1.0,1.0,0
131,171.498290735,-0.520876952533,0.854,1.0,0
132,210.511153406,-0.65566904648,0.92,0.983,0
133,358.668976364,-30.5388334381,0.999,0.731,0
134,218.994175904,-2.82182152301,0.116,0.877,0
135,231.116348683,0.561771445504,0.931,0.995,0
136,337.35268462,-31.8760278837,0.981,1.0,0
137,211.66847,-1.13654,0.004,0.0,0
138,190.565046705,2.13366152615,0.998,1.0,0
139,224.632605835,-0.427610999335,0.994,0.987,0
140,340.689501034,-32.7010500774,0.007,0.0,0
141,341.517548173,-30.8771383548,0.995,0.997,0
142,343.080166178,-32.3508476328,0.936,0.981,0
143,164.822300351,0.159501437335,0.991,0.822,0
144,42.1002743817,-34.0803871993,0.965,0.968,0
145,218.310356183,-1.95105107802,0.957,0.998,0
146,133.779038478,-0.610195569519,0.682,0.279,0
147,13.3168021417,-29.1706223892,0.756,0.773,0
148,185.232274355,1.97306918826,0.76,0.998,0
149,220.151863518,0.64253594652,0.948,0.835,0
150,168.11551746,0.840787243497,0.948,0.939,0
151,176.727916025,-2.28543057171,0.891,0.796,0
152,232.495643352,1.58698106634,0.996,0.037,0
153,21.3952789287,-31.5407367806,0.999,0.423,0
154,232.569796713,1.82488299911,1.0,0.941,0
155,175.79700363,-1.6598088681,0.932,1.0,0
156,15.5721371457,-33.6325021893,0.991,0.996,0
157,180.281346243,-2.77953253312,0.756,0.977,0
158,10.4145638595,-32.8513941677,0.78,0.209,0
159,203.460027526,2.36255635259,0.967,1.0,0
160,345.581366417,-30.8837940214,0.952,0.706,0
161,182.322371812,-0.571060517878,0.998,0.59,0
162,214.422808141,2.28482114724,0.96,0.987,0
163,37.1652901586,-33.8319329815,0.289,0.56,0
164,223.234423812,2.66044603977,0.156,0.83,0
165,136.62110984,2.60511823376,0.941,0.001,0
166,347.572051994,-29.9402032977,0.909,0.534,0
167,223.467094645,0.100708868758,0.999,0.825,0
168,181.930271141,-1.06538830241,1.0,0.966,0
169,220.903208424,3.01406739604,0.599,0.944,0
170,348.078533523,-30.1487531142,0.002,1.0,0
171,337.35268458,-31.8760280094,0.977,1.0,0
172,178.059161824,0.52408300879,0.992,0.888,2
173,341.441816074,-29.9330836636,1.0,1.0,0
174,351.314815667,-29.8185272725,0.006,0.0,0
175,338.161880267,-33.7882778374,0.987,0.429,0
176,337.555616036,-32.9256560123,0.948,0.836,0
177,340.296393917,-30.3620084077,0.794,0.951,0
178,211.850116645,2.65267554026,0.992,0.069,0
179,349.190323364,-29.3953700896,0.998,0.999,0
180,354.850862182,-32.8962036471,0.468,1.0,0
181,24.2660484857,-30.2803881686,0.008,0.0,0
182,184.924992317,0.840777408125,0.992,0.605,0
183,224.385777188,-1.98812911878,0.069,0.974,2
184,359.121946327,-31.7544004828,1.0,1.0,0
185,198.807216046,0.579451260817,0.917,0.233,0
186,14.9063088796,-33.9110019254,0.0,0.0,0
187,52.2259358161,-33.8096051069,0.324,0.924,0
188,341.69329514,-29.4251755358,0.984,1.0,0
189,40.1082103295,-34.5575238787,0.739,0.083,0
190,15.3660067427,-33.7220633801,1.0,1.0,1
191,39.8713539163,-34.453893616,0.026,0.314,0
192,34.7866085896,-33.5222028106,0.991,0.998,0
193,137.406944249,0.460027207655,0.977,0.631,0
194,47.7267872017,-34.4849779864,0.959,0.641,0
195,182.594511966,-1.19970528591,0.741,0.676,0
196,218.478033263,3.00386795246,0.018,0.999,0
197,352.297653272,-32.7156328096,0.989,0.891,0
198,186.442866379,0.617734354822,0.993,0.031,0
199,47.6440905105,-33.902721382,0.999,0.0,0
200,224.651257283,-0.40028654665,0.988,0.086,2
